,star_ra_deg,star_dec_deg,star_distance_pc,star_radius_solar,star_teff_k,planet_orbit_semi_major_axis_au,planet_orbit_eccentricity,planet_orbit_inclination_deg,planet_radius_earth,planet_equilibrium_temp_k,planet_orbital_period_days,star_luminosity_solar,ra_rad,dec_rad,star_cartesian_x,star_cartesian_y,star_cartesian_z,star_habitable_zone_inner_au,star_habitable_zone_outer_au
5067,199.1962036,49.8610591,137.572,0.79,5065.0,0.079,0.12,,4.95,697.0,8.6811,-0.426,3.4766296102929815,0.8702396498264806,-83.75383357436168,-29.159948337867803,105.17151685951389,,
5068,214.1208564,58.3902534,177.118,1.06,5690.0,0.0549,0.055,,11.097,1211.0,4.631296,0.029,3.7371139413699725,1.0191021729038137,-76.85237174165528,-52.07377653900856,150.84038145883824,0.16236882817719775,0.23391661149237664
5069,320.4784442,35.648625,75.5759,0.57,3799.0,0.095,0.013,88.3,12.218,408.0,14.47567,-1.212,5.593404032958925,0.6221858800587636,47.37343793526355,-39.08159186810312,44.046602775455334,,
5070,185.0628734,56.2014094,107.055,0.84,5457.0,0.085,0.0,,2.661,759.0,9.61419,-0.243,3.229956464031433,0.9808996382912909,-59.31969400444947,-5.255399660997901,88.96250728605656,,
5071,79.5209381,-80.964384,68.4727,1.13,6086.0,0.05381,,,2.219,1345.0,4.9404681,0.189,1.3879021941196037,-1.4130950776490165,1.9558107157659586,10.574174466771812,-67.62301593452015,0.4145095678246545,0.5971631046748498
5072,313.1670294,65.6087833,114.865,0.96,5388.0,0.0374,0.0,89.5,4.968,1203.0,2.6998279,-0.155,5.465795771719882,1.1450892868124707,32.45172803007427,-34.59745546922505,104.6129516260634,,
5073,313.1670294,65.6087833,114.865,0.96,5388.0,1.07,0.0,,11.1,,416.0,-0.155,5.465795771719882,1.1450892868124707,32.45172803007427,-34.59745546922505,104.6129516260634,,
5074,223.0926408,70.4765573,332.648,1.56,5718.0,0.051,0.0,,10.124,1393.0,3.915292,0.368,3.8937011189290365,1.230047970355445,-81.18078007212442,-75.94807482524656,313.5223481368117,0.5783990443849769,0.8332704378780693
5075,223.0926408,70.4765573,332.648,1.56,5718.0,0.61,0.0,,14.3,,159.9,0.368,3.8937011189290365,1.230047970355445,-81.18078007212442,-75.94807482524656,313.5223481368117,0.5783990443849769,0.8332704378780693
5076,256.7706392,70.2384806,323.265,1.7,5567.0,0.051,0.0,88.81,14.116,1415.0,3.9443736,0.402,4.481493076490419,1.2258927480681623,-25.01277701190525,-106.39724355617153,304.22729623556364,0.6045283661289563,0.8709136386793676
5077,241.3229012,70.1900397,319.036,1.45,5752.0,0.057,0.0,88.96,9.658,1278.0,4.537143,0.321,4.211879186404975,1.2250472948705329,-51.884704186729714,-94.85934339150828,300.1560456475722,0.540201982427112,0.7782418501715842
5078,338.3996623,-43.436872,163.678,0.9,5397.0,0.026,0.059,85.03,3.42,1395.0,2.1097019,-0.222,5.906188294771927,-0.7581164331673343,110.50543604938052,-43.75295067431224,-112.53761857631194,,
5079,325.0145363,48.4067674,200.492,1.93,6274.0,0.0626,0.073,85.7,15.648,1679.0,4.720219,0.713,5.672573775277629,0.8448574713770549,109.04373795009904,-76.31202561640653,149.94325601437046,0.8050973967054036,1.1598633621543204
5080,92.1330955,-59.5409853,399.017,1.31,5723.2,0.4607,0.0331,90.494,7.661,255.0,95.4001,0.329,1.6080258665293712,-1.0391862333665438,-7.528696293717045,202.13028877894058,-343.9494605014799,0.5468920451889103,0.7878798874074221
5081,92.1330955,-59.5409853,399.017,1.31,6050.0,0.794,0.037,97.0,10.3,,215.79,0.329,1.6080258665293712,-1.0391862333665438,-7.528696293717045,202.13028877894058,-343.9494605014799,0.5468920451889103,0.7878798874074221
5082,280.3266806,70.2900536,147.476,0.83,5464.0,0.0171,0.0,79.5,1.8,1400.0,0.84742346,-0.26,4.8926235576565125,1.2267928667232932,8.915973171153103,-48.93189711755913,138.83567784574643,,
5083,280.3266806,70.2900536,147.476,0.83,5464.0,0.0546,0.0,87.5,1.6,1000.0,4.841962,-0.26,4.8926235576565125,1.2267928667232932,8.915973171153103,-48.93189711755913,138.83567784574643,,
5084,334.5041029,54.3190454,146.858,1.02,5735.0,0.173,0.0,89.69,6.216,615.0,25.8401,0.01,5.838197957034913,0.9480461887702802,77.3163337179082,-36.871203541931955,119.2894423400096,0.09534625892455922,0.13736056394868904
5085,334.5041029,54.3190454,146.858,1.02,5735.0,0.75,0.38,,10.3,327.0,232.0,0.01,5.838197957034913,0.9480461887702802,77.3163337179082,-36.871203541931955,119.2894423400096,0.09534625892455922,0.13736056394868904
5086,336.4024144,-34.9097131,42.4061,0.7,4570.0,,,89.32,2.457,561.0,11.07085,-0.778,5.871329742938385,-0.6092894345215965,31.867401915196137,-13.920926408020613,-24.268370780252805,,
5087,313.5110469,72.5806455,139.484,1.53,6117.0,0.05778,0.0023,82.4,25.0,1131.0,4.42587,0.471,5.471800009779361,1.2667712371978062,28.749024281095746,-30.283454653436866,133.08716028655132,0.6543560331973857,0.94269785471434
5088,313.5110469,72.5806455,139.484,1.53,6117.0,0.03587,0.1353,82.6,2.22,,2.1664,0.471,5.471800009779361,1.2667712371978062,28.749024281095746,-30.283454653436866,133.08716028655132,0.6543560331973857,0.94269785471434
5089,334.8828486,42.5603141,72.7512,0.76,4635.0,0.239,0.0,,5.63,,47.56,-0.622,5.844808316527683,0.7428176117279671,48.519041052054384,-22.745693231394995,49.20643450050341,,
5090,334.8828486,42.5603141,72.7512,0.76,4635.0,0.0207,0.0,,3.101,1237.0,1.21687,-0.622,5.844808316527683,0.7428176117279671,48.519041052054384,-22.745693231394995,49.20643450050341,,
5091,232.946047,47.0555507,32.4778,0.61,4115.0,0.02122,0.0,,1.199,976.0,1.4520527,-1.013,4.065675499655459,0.8212742910541224,-13.332854896992735,-17.658674392870424,23.774223264332303,,
5092,216.9234892,41.9529862,55.0135,0.79,4884.0,0.019,0.0,85.7,1.62,1517.0,1.0697568,-0.46,3.7860291114543605,0.7322177402337443,-32.70757631497476,-24.578517371358775,36.777657860118246,,
5093,322.9418092,66.3490054,201.918,0.92,5510.0,0.071,0.17,88.58,11.89,957.0,6.9561063,-0.152,5.636397862887315,1.1580085996534972,64.64178995725494,-48.81409288963383,184.9581089070829,,
5094,354.240829,39.6392793,155.141,1.02,5840.0,0.108,0.04,89.52,3.96,867.0,12.9972,0.048,6.182668811044213,0.6918359369026331,118.86734174856045,-11.988531559482492,98.97252173041883,0.2088931871468374,0.30094191754531147
5095,316.2036922,55.5880221,148.925,1.92,7690.0,0.046,0.0022,80.13,16.701,2370.0,2.650237,1.068,5.518795535852711,0.9701940103163726,60.7495468745586,-58.24920655199188,122.86243573850876,0.9853471930792166,1.4195401859837014
5096,256.1387513,56.842549,103.297,1.17,6008.0,0.14,0.17,89.53,2.24,794.0,18.840942,0.285,4.470464552131906,0.9920896352762102,-13.535172524246645,-54.85215739332737,86.47722326159948,0.5090097337879788,0.7333047450116518
5097,241.7639371,67.8776404,230.306,1.62,5841.0,0.192,0.157,,4.243,748.0,27.644,0.441,4.219576714979471,1.1846883134647208,-41.03241609097864,-76.40961220218979,213.35127285499792,0.6331738236133035,0.9121817098024456
5098,287.2921006,74.1742762,41.1659,0.31,3330.0,0.0071,,,1.17,1072.0,0.4090677,-1.977,5.014193070440777,1.294585339973668,3.3369845794564523,-10.719028871495238,39.60553341110963,,
5099,297.398678,76.1391776,85.8034,0.75,5224.0,0.147,0.0,,2.304,521.0,23.540678,-0.42,5.190586122178425,1.328879338880714,9.459181359805495,-18.249641351972272,83.30484937917294,,
5100,305.4749252,70.9437054,125.463,0.91,5460.0,0.0116,0.0,82.0,1.418,2130.0,0.4702743,-0.176,5.331543227023397,1.2382012427948808,23.772907941608096,-33.35925909548919,118.5874067917831,,
5101,316.324003,57.7710946,73.3345,0.38,3412.0,0.0567,0.36,89.62,2.749,426.0,8.112245,-1.755,5.52089535543842,1.0082958132511164,28.286212794110135,-27.00822963053965,62.03543010441985,,
5102,286.8540627,59.0866254,22.4467,0.48,3437.0,,,86.245,1.13,722.0,2.0439274,-1.565,5.006547866837255,1.0312561571225116,3.343472690328462,-11.036469150716172,19.25803416614266,,
5103,286.8540627,59.0866254,22.4467,0.48,3437.0,,,,1.13,533.0,5.0688,-1.565,5.006547866837255,1.0312561571225116,3.343472690328462,-11.036469150716172,19.25803416614266,,
5104,186.5242821,61.2589289,91.9362,1.02,5801.0,0.127,0.0,,2.611,723.0,16.537944,0.024,3.2554628575637232,1.069170005550108,-43.921419626946395,-5.023070220385407,80.60981661035314,0.14770978917519928,0.2127980706395726
5105,,,,,,0.061,0.0,89.77,1.672,326.0,11.06201,,,,,,,,
5106,19.1146441,49.2331382,37.4418,0.46,3776.0,0.0495,0.0,88.98,1.676,506.0,5.97199,-1.42,0.33361347489190823,0.8592803626793946,23.1008654873704,8.006004766954646,28.357402713328995,,
5107,16.6538724,19.2249195,24.7399,0.34,3496.0,,,88.47,1.28,682.0,1.8805136,-1.797,0.2906649065870101,0.335538143705862,22.380356735219316,6.694793825188515,8.146288728773433,,
5108,16.6538724,19.2249195,24.7399,0.34,3496.0,,,89.335,2.064,338.0,15.532482,-1.797,0.2906649065870101,0.335538143705862,22.380356735219316,6.694793825188515,8.146288728773433,,
5109,10.0891431,61.2133868,51.9503,0.47,3709.0,0.0285,0.3,87.42,2.18,734.0,2.527093,-1.425,0.1760887657998675,1.0683751459568358,24.62976366884478,4.382414138400841,45.53024113736274,,
5110,10.0891431,61.2133868,51.9503,0.47,3709.0,0.106,0.5,89.47,2.47,373.0,18.08816,-1.425,0.1760887657998675,1.0683751459568358,24.62976366884478,4.382414138400841,45.53024113736274,,
5111,14.1142611,48.6375168,121.84,0.84,5133.0,0.065,0.0,,4.16,811.0,6.36381,-0.356,0.24634032768115663,0.8488848081540564,78.0837562345881,19.633946723950046,91.446272468256,,
5112,126.4337428,-13.5595485,152.892,1.05,5597.0,0.0903,0.024,88.51,11.882,918.0,10.180249,-0.013,2.206685097479675,-0.23665876640885833,-88.27052879665833,119.57972836063469,-35.84642206908705,,
5113,112.965421,-73.6060358,336.267,1.53,6255.0,0.07037,0.262,88.09,14.067,1404.0,5.857487,0.497,1.9716185373515454,-1.2846676740508185,-37.03082924096146,87.38576033387439,-322.59563212417714,0.6721742198404977,0.9683676208220738
5114,340.0846204,69.5037313,247.054,1.14,6520.0,,,90.0,15.244,1839.0,2.056014,0.391,5.935596361375075,1.2130689536064387,81.33177808183986,-29.46638730996262,231.4142450432679,0.5962000884388943,0.8589155075189897
5115,352.2675207,67.0348062,225.888,1.95,7300.0,0.0389,0.01,77.84,21.017,2492.0,1.902603,1.462,6.148228084052279,1.1699780816263086,87.33373724544202,-11.858400368935106,207.98457929239405,1.1528620511973273,1.6608704242166923
5116,73.7014398,-76.6806061,355.683,1.17,5404.0,0.03138,0.0,82.01,14.415,1588.0,2.0845435,0.02,1.2863327879703912,-1.3383290488698483,22.9963985483627,78.64888660125578,-346.1154645189776,0.13483997249264842,0.19425717247145283
5117,38.361569,41.0134321,336.608,2.2,5982.0,0.069,0.0,88.84,14.199,1494.0,5.33175,0.748,0.6695356852809886,0.7158194276881323,199.1556883363889,157.63146900979572,220.89426756951602,0.824621125123532,1.187990216591442
5118,79.7682532,-71.8955269,411.719,1.65,6495.0,0.058,0.0,87.24,16.69,1669.0,4.231306,0.636,1.392218656904503,-1.2548136618611518,22.726332392093433,125.90732339044808,-391.3353992340294,0.7603826787755085,1.0954451150103321
5119,56.3906096,37.1122803,35.2736,0.45,3472.0,0.01545,0.0,86.98,1.773,924.0,0.9893455,-1.578,0.9842018047267226,0.647731484158029,15.570243396762953,23.426769514104336,21.283346721288723,,
5120,56.3906096,37.1122803,35.2736,0.45,3472.0,,0.0,,,,103.0,-1.578,0.9842018047267226,0.647731484158029,15.570243396762953,23.426769514104336,21.283346721288723,,
5121,45.9564744,83.5874273,111.276,1.06,5497.0,1.27,0.0,,14.1,,500.0,-0.036,0.8020917908884855,1.458875819656394,8.640060307318606,8.933453250848236,110.57979447847063,,
5122,45.9564744,83.5874273,111.276,1.06,5497.0,0.0376,0.0,,2.296,1285.0,2.6800535,-0.036,0.8020917908884855,1.458875819656394,8.640060307318606,8.933453250848236,110.57979447847063,,
5123,259.0172522,72.1611806,168.067,1.32,6170.0,0.103,0.59,86.87,2.06,1062.0,10.98462,0.4,4.520703870358526,1.2594501935962572,-9.80871630274764,-50.54271827459766,159.9866844550098,0.6030226891555273,0.8687444855261388
5124,259.0172522,72.1611806,168.067,1.32,6170.0,0.249,0.09,88.84,11.063,684.0,40.74976,0.4,4.520703870358526,1.2594501935962572,-9.80871630274764,-50.54271827459766,159.9866844550098,0.6030226891555273,0.8687444855261388
5125,292.313979,65.9738018,37.2209,0.21,3225.0,0.03144,,89.58,1.466,404.0,4.8026345,-2.363,5.101841383155562,1.1514600614681616,5.753946019719476,-14.019826053323627,33.99605829278892,,
5126,65.9796504,27.8223701,51.1884,0.7,4402.0,0.036508,,,2.638,929.0,3.0575356,-0.787,1.1515621387947936,0.485591963953424,18.428045963939134,41.35053773852919,23.891262947894145,,
5127,68.5939529,43.0370395,37.6153,0.46,3575.0,0.01138,0.0,87.17,1.468,1062.0,0.66913924,-1.515,1.1971903250629128,0.7511380395858541,10.034441145005166,25.596923329668286,25.67135175740675,,
5128,16.7786879,-75.1989452,407.84,1.29,5880.0,0.03524,0.0,80.98,12.173,1715.0,2.2554477,0.253,0.2928433480195331,-1.3124691877667858,99.75264425455896,30.076616606986892,-394.3073327972734,0.4795831523312719,0.690911347834176
5129,272.4041179,86.860343,111.445,1.01,5642.0,0.126,0.0,,3.565,703.0,16.7369,-0.031,4.7543487533458215,1.515998974761609,0.2560403883073551,-6.098462625399653,111.27772113916676,,
5130,90.3083455,34.7730904,30.7947,0.46,3499.0,0.0226,,,1.41,764.0,1.7666957,-1.554,1.5761779710036048,0.606904918573632,-0.13612962092225406,25.294928731966436,17.563074823647664,,
5131,97.7487104,66.3605956,124.68,0.8,5058.0,0.045,0.0,88.17,5.342,943.0,3.770107,-0.418,1.7060368360584233,1.1582108868044618,-6.740633340789469,49.5375815776273,114.217749380755,,
5132,97.7487104,66.3605956,124.68,0.8,5058.0,0.1,0.0,,13.8,,393.1,-0.418,1.7060368360584233,1.1582108868044618,-6.740633340789469,49.5375815776273,114.217749380755,,
5133,21.9217346,72.2966148,45.1309,0.52,3690.0,0.033548,0.097,87.2,1.9,698.0,3.1342791,-1.354,0.3826064465183621,1.2618139663060617,12.731520505436734,5.123649332197321,42.993659276110904,,
5134,65.280648,48.8198312,64.9172,0.28,3185.0,0.0229,0.0,88.461,3.09,489.0,2.500311,-2.148,1.1393622454354513,0.8520667947078544,17.87416055286197,38.8266633401281,48.8594663728828,,
5135,94.2838373,76.21102,81.2271,0.96,5684.0,0.166,0.0,89.8,5.203,603.0,24.283377,-0.063,1.6455633922996407,1.330133225303249,-1.4461577543955935,19.306121096451175,78.88614637798302,,
5136,316.6318791,-26.6928654,342.831,1.78,5645.0,0.0914,0.3806,88.2,10.817,1198.0,9.47725,0.461,5.52626880707162,-0.4658783880216732,222.66294728642646,-210.32732829671926,-154.00234231428485,0.6473723110319973,0.9326367571325489
5137,116.7971978,68.4766845,100.727,1.09,5743.0,0.114,0.0,,3.292,783.0,13.72641,0.064,2.0384956587130776,1.1951436053743671,-16.66043233423782,32.98605864135974,93.70314006875682,0.2412090756622109,0.3474977942104555
5138,120.6116787,64.7971531,60.798,0.62,3980.0,0.0391,0.057,88.31,5.05,767.0,3.49151,-1.056,2.105070909672514,1.1309236675138505,-13.183248868726501,22.28128979034391,55.010388823784346,,
5139,43.4344615,69.101345,88.9482,1.43,5636.0,0.073,0.0,87.3,3.182,1100.0,7.073076,0.271,0.758074362005715,1.206045987806521,23.040554410492284,21.814635021443827,83.09655127969116,0.496350316171589,0.7150669582053006
5140,43.4344615,69.101345,88.9482,1.43,5636.0,1.37,0.3685,69.0,12.5,249.0,571.25,0.271,0.758074362005715,1.206045987806521,23.040554410492284,21.814635021443827,83.09655127969116,0.496350316171589,0.7150669582053006
5141,240.172481,83.2586589,70.9819,0.75,4922.0,0.0742,,89.27,1.695,756.0,8.303342,-0.524,4.191800566133523,1.4531377285998803,-4.14444565282123,-7.228557282303433,70.491145950802,,
5142,257.3288678,71.8766724,72.8871,1.13,5815.0,0.154,0.3,,2.365,694.0,21.269084,0.121,4.491236003539218,1.2544845887573348,-4.9733206479001595,-22.120324429619973,69.2711099613073,0.33166247903553997,0.47780946703937627
5143,282.7372281,64.419466,99.5561,0.55,3985.0,0.0291,0.14,86.4,1.39,831.0,2.38839,-1.156,4.934695548307231,1.1243317840765414,9.47761257887388,-41.92843830076677,89.7975387673491,,
5144,282.7372281,64.419466,99.5561,0.55,3985.0,0.0443,0.019,88.8,2.12,673.0,4.4929,-1.156,4.934695548307231,1.1243317840765414,9.47761257887388,-41.92843830076677,89.7975387673491,,
5145,282.7372281,64.419466,99.5561,0.55,3985.0,0.0707,0.062,88.53,2.52,533.0,9.0497,-1.156,4.934695548307231,1.1243317840765414,9.47761257887388,-41.92843830076677,89.7975387673491,,
5146,243.4888534,63.5335297,113.335,1.31,5970.0,0.215,0.327,,2.951,652.0,37.46852,0.297,4.24968218373579,1.1088692786786052,-22.54645263211414,-45.19916514243115,101.45696215211191,0.5196152422706631,0.748583568140903
5147,252.4698351,61.1735768,226.671,0.97,5621.0,0.059,0.0,,2.479,1005.0,5.3846104,-0.07,4.406429884462147,1.0676803303816167,-32.919363144082006,-104.21553365324287,198.58293057702076,,
5148,354.741581,75.6852317,96.6215,0.82,5151.0,0.138,0.0,,3.557,551.0,20.705127,-0.373,6.191408582180158,1.3209564882997853,23.789007541829786,-2.189427817370611,93.62159894093504,,
5149,326.8516615,62.7538164,40.0654,0.6,4065.0,0.1177,0.0,89.72,3.14,443.0,18.85019,-1.057,5.704637658788988,1.0952607143720148,15.357423469560578,-10.029851156511976,35.62004923234673,,
5150,150.1151015,39.4577506,149.234,0.83,5284.0,0.08,0.0,,8.047,708.0,10.2405549,-0.316,2.6200027781404787,0.688667663400768,-99.90122241966472,57.41071852345164,94.8395588015765,,
5151,164.7772913,40.9837182,44.647,0.94,5785.0,0.0378,0.0,,1.216,1269.0,2.799868,-0.053,2.8759062657028074,0.7153008222995239,-32.52125749538539,8.849672594563506,29.281490994959107,,
5152,7.3020115,-30.4541159,62.699,0.65,4316.0,0.02607,,88.8,1.152,1040.0,1.914558,-0.879,0.12744414269348991,-0.5315245932389562,53.61041707800347,6.869565828868892,-31.77887422558185,,
5153,7.3020115,-30.4541159,62.699,0.65,4316.0,0.037,,88.4,1.669,873.0,3.23845,-0.879,0.12744414269348991,-0.5315245932389562,53.61041707800347,6.869565828868892,-31.77887422558185,,
5154,7.3020115,-30.4541159,62.699,0.65,4316.0,0.0592,,88.58,2.572,690.0,6.5577,-0.879,0.12744414269348991,-0.5315245932389562,53.61041707800347,6.869565828868892,-31.77887422558185,,
5155,7.3020115,-30.4541159,62.699,0.65,4316.0,0.0783,,88.71,2.207,600.0,9.961881,-0.879,0.12744414269348991,-0.5315245932389562,53.61041707800347,6.869565828868892,-31.77887422558185,,
5156,7.3020115,-30.4541159,62.699,0.65,4316.0,0.1039,,88.723,2.287,521.0,15.231915,-0.879,0.12744414269348991,-0.5315245932389562,53.61041707800347,6.869565828868892,-31.77887422558185,,
5157,7.3020115,-30.4541159,62.699,0.65,4316.0,0.1275,,88.823,2.87,470.0,20.7095,-0.879,0.12744414269348991,-0.5315245932389562,53.61041707800347,6.869565828868892,-31.77887422558185,,
5158,142.743406,26.5399951,229.067,2.17,5991.0,0.04882,,78.41,16.141,1927.0,3.208664,0.736,2.4913424202110286,0.4632102979581617,-163.10924572701288,124.0607814183235,102.35226895990091,0.8179797730328722,1.1784223543717331
5159,203.3974857,49.0608433,155.791,1.32,5631.0,0.082,0.0,,3.297,993.0,8.765528,0.197,3.5499558157430835,0.8562732493900002,-93.68908758342643,-40.53800740529215,117.68543029786451,0.4231913386293593,0.6096704956019663
5160,211.0939367,46.5192825,113.181,0.79,5106.0,0.074,0.0,,2.385,734.0,8.02154,-0.416,3.6842842264114934,0.811914645290379,-66.69121506233994,-40.22108780939669,82.12481165845998,,
5161,211.0939367,46.5192825,113.181,0.79,5106.0,0.0107,0.0,,1.399,1936.0,0.4378146,-0.416,3.6842842264114934,0.811914645290379,-66.69121506233994,-40.22108780939669,82.12481165845998,,
5162,167.2329152,34.3030149,62.1274,0.95,5698.0,0.071,0.0,,1.422,923.0,7.085738,-0.062,2.9187649879484714,0.5987005533656734,-50.052648208438576,11.341448223147186,35.013108834891575,,
5163,175.5755995,23.0270335,30.6796,0.55,3863.0,0.075,0.0,89.507,2.079,494.0,10.64387,-1.23,3.06437229743791,0.4018975515420337,-28.150920806950033,2.178155287394105,12.000798032832028,,
5164,166.1181474,30.4585763,55.5211,0.4,3272.0,0.087735,,,3.41,337.0,15.1454693,-1.779,2.8993086194432576,0.5316024419049121,-46.461119634528586,11.482348939913969,28.14449449427149,,
5165,201.2826259,38.9223671,42.5775,0.75,4914.0,0.0122,0.0,77.7,1.497,1694.0,0.54937097,-0.533,3.5130445490150146,0.679323458564917,-30.86611259647619,-12.023413249476565,26.750030528280995,,
5166,352.1725409,-34.4914099,96.2338,0.74,4994.0,0.0539,0.1543,88.28,6.956,895.0,4.532,-0.526,6.146570373819395,-0.6019886664099682,78.5779447990569,-10.802207293953506,-54.495533497478725,,
5167,188.9223576,27.2143766,128.23,0.77,4766.0,0.04389,0.052,86.48,11.142,962.0,3.7130765,-0.56,3.2973171707501323,0.4749804755476999,-112.65525926019848,-17.686383187129707,58.64228261907507,,
5168,187.6867207,27.4520016,248.504,1.51,5734.0,0.061,0.043,84.4,12.778,1375.0,4.860674,0.294,3.2757512384859964,0.47912781418275135,-218.54023043015204,-29.496223608262806,114.56167986018448,0.5169842621131975,0.744793247238504
