,pl_name,hostname,ra,dec,sy_dist,st_rad,st_teff,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_rade,pl_eqt,pl_orbper,st_lum,sy_snum,disc_year,ra_rad,dec_rad,X,Y,Z,habitable_zone_inner,habitable_zone_outer,habitable_zone_center_au,habitable_zone_width_au,hz_score,size_score,temp_score,eccentricity_score,habitability_score,snr,habitable
5620,WASP-38 b,WASP-38,243.9597194,10.0324103,136.24,1.52,6180.0,0.07522,0.03,89.5,13.787,1250.0,6.87188,0.453,1,2010,4.2579003457714855,0.1750985916459921,-58.89522842109942,-120.53796176687861,23.733719521243152,0.6417306146804762,0.9245090487021074,0.7831198316912917,0.14138921701081558,0.0,3.1248267691680864e-36,1.0583152181622371e-196,0.97,0.0,41816.800317802066,True
5621,WASP-39 b,WASP-39,217.3266477,-3.4444994,213.982,0.92,5485.0,0.0486,0.0,87.737,14.93,1166.0,4.0552842,-0.128,1,2011,3.7930655546867618,-0.06011785561296917,-169.84928561302215,-129.51536471476842,-12.856391544541168,,,,,,7.306095492753723e-43,1.4096904736104383e-163,1.0,,17444.890464259923,True
5622,WASP-4 b,WASP-4,353.5629149,-42.0617794,267.206,0.89,5400.0,0.0226,0.0,89.06,14.807,1673.0,1.33823147,-0.179,1,2007,6.170836977953518,-0.734116539777525,197.1291801594051,-22.24078836962969,-179.00972068124725,,,,,,4.022684258314055e-42,0.0,1.0,,47621.69795394205,True
5623,WASP-41 b,WASP-41,190.6188034,-30.6398176,163.371,0.83,5545.0,0.04022,0.0,89.4,12.33,1244.0,3.0524,-0.195,1,2012,3.3269257355417614,-0.534765699330507,-138.155315659344,-25.90199537835258,-83.26030886014544,,,,,,1.33366741702281e-28,3.106535259979337e-194,1.0,,24257.62459005216,True
5624,WASP-41 c,WASP-41,190.6188034,-30.6398176,163.371,0.87,5545.0,1.07,0.294,,13.1,241.0,421.0,-0.195,1,2015,3.3269257355417614,-0.534765699330507,-138.155315659344,-25.90199537835258,-83.26030886014544,,,,,,1.6123987480502325e-32,0.17543266235308225,0.706,,42.507308446213074,True
5625,WASP-42 b,WASP-42,192.981203,-42.0736165,177.291,0.89,5315.0,0.0561,0.062,88.0,12.576,1021.0,4.9816819,-0.361,1,2012,3.3681573868095587,-0.7343231361464129,-128.23715419004472,-29.561570099640537,-118.80001910556551,,,,,,7.969842968790329e-30,1.3120824195491827e-113,0.938,,12663.856156054002,True
5626,WASP-43 b,WASP-43,154.9081869,-9.8064431,86.7467,0.6,4400.0,0.0142,0.0,82.6,10.424,1427.0,0.813475,-0.825,1,2011,2.7036578996997482,-0.17115472000447954,-77.41249716388626,36.249175833062445,-14.774724876119551,,,,,,5.185228239387329e-20,1.5667222002012698e-276,1.0,,257803.43078313427,True
5627,WASP-44 b,WASP-44,3.9032733,-11.9382645,364.512,0.91,5420.0,0.03453,0.068,86.21,12.33,1337.0,2.423804,-0.198,1,2011,0.06812497069018437,-0.2083620224989546,355.80075275116695,24.27648329143117,-75.40208780069558,,,,,,1.33366741702281e-28,3.066116449373069e-234,0.9319999999999999,,7946.797029627902,True
5628,WASP-45 b,WASP-45,5.2377567,-35.998465,211.196,0.86,5150.0,0.03963,0.043,85.02,10.604,1153.0,3.126089,-0.336,2,2011,0.09141609983339288,-0.6282917399139406,170.15102693414167,15.59801786732951,-124.13331659094372,,,,,,9.354700580699824e-21,1.0039524836012625e-158,0.957,,11871.806760973715,True
5629,WASP-46 b,WASP-46,318.7370122,-55.8718634,375.31,0.86,5600.0,0.02335,0.022,82.8,13.159,1636.0,1.43036763,-0.111,1,2011,5.563010310859335,-0.9751479755545136,158.28043459798897,-138.87170139457544,-310.6759576717317,,,,,,7.88267701429588e-33,0.0,0.978,,16675.875118973698,True
5630,WASP-47 b,WASP-47,331.203092,-12.019067,264.78,1.16,5565.0,0.052,0.0006,89.0,12.86,1275.0,4.159151,0.032,1,2012,5.780584448185691,-0.2097722921677973,226.9487697987796,-124.75019351679076,-55.13704294159939,0.17056057308448835,0.24571804673358047,0.2081393099090344,0.03757873682454606,0.0,2.8586168324083897e-31,3.7532204187159816e-207,0.9994,0.0,11738.723488007307,True
5631,WASP-47 c,WASP-47,331.203092,-12.019067,264.78,1.16,5576.0,1.393,0.264,90.0,,247.0,589.57,0.024,1,2015,5.780584448185691,-0.2097722921677973,226.9487697987796,-124.75019351679076,-55.13704294159939,0.14770978917519928,0.2127980706395726,0.18025392990738592,0.03254414073218666,0.0,,0.2454897706571473,0.736,,,False
5632,WASP-47 d,WASP-47,331.203092,-12.019067,264.78,1.16,5565.0,0.085,0.001,89.23,3.65,,9.030501,0.032,1,2015,5.780584448185691,-0.2097722921677973,226.9487697987796,-124.75019351679076,-55.13704294159939,0.17056057308448835,0.24571804673358047,0.2081393099090344,0.03757873682454606,0.0,0.029859566641115533,,0.999,,353.9105428432483,True
5633,WASP-47 e,WASP-47,331.203092,-12.019067,264.78,1.16,5565.0,0.01673,0.0,86.73,1.83,,0.78961,0.032,1,2015,5.780584448185691,-0.2097722921677973,226.9487697987796,-124.75019351679076,-55.13704294159939,0.17056057308448835,0.24571804673358047,0.2081393099090344,0.03757873682454606,0.0,0.7086099818001768,,1.0,,2296.444322265152,True
5634,WASP-48 b,WASP-48,291.1623865,55.4730273,454.144,1.58,5920.0,0.03444,0.0,80.09,16.814,2035.0,2.14363,0.58,1,2011,5.081742302389289,0.9681869724337002,92.9268256436588,-240.04694463229256,374.1508281221546,0.7261354744623948,1.0461068887267253,0.88612118159456,0.15998570713216526,0.0,4.957403494579251e-55,0.0,1.0,0.0,28849.800406443297,True
5635,WASP-49 b,WASP-49,91.0897193,-16.9653901,194.553,0.97,5600.0,0.0379,0.0,84.89,12.442,1400.0,2.78174,-0.053,2,2012,1.5898155165024244,-0.29610191613025005,-3.538996988716452,186.05262962720542,-56.76939596398558,,,,,,3.725815286816825e-29,1.785823150070186e-263,1.0,,26789.80661485967,True
5636,WASP-5 b,WASP-5,359.3490277,-41.2772202,309.137,1.03,5700.0,0.0267,0.038,86.9,12.184,1706.0,1.6284279,0.067,1,2008,6.271823697205306,-0.7204233985607124,232.3096464241957,-2.6395251723202877,-203.93858353467564,0.24679767200905867,0.3555490041325143,0.3011733380707865,0.054375666061727806,0.0,6.89953904178546e-28,0.0,0.962,0.0,23116.907290457508,True
5637,WASP-50 b,WASP-50,,,,,,0.0293,0.009,84.88,13.07,1395.0,1.9551,,1,2011,,,,,,,,,,,2.3169993752424044e-32,4.315483077957788e-261,0.991,,,False
5638,WASP-52 b,WASP-52,348.4947931,8.7610793,174.818,0.79,5000.0,0.0272,0.0,85.35,14.24,1315.0,1.7497798,-0.354,1,2012,6.082381565651416,0.15290967981332004,169.30653158921652,-34.46182649510897,26.62731679780442,,,,,,8.602205524933611e-39,1.947527911582103e-224,1.0,,55971.12785612476,True
5639,WASP-53 b,WASP-53,31.9091639,-20.661843,201.338,0.8,4953.0,0.04101,0.03,87.08,12.038,1053.0,3.3098443,-0.463,1,2017,0.5569199716135146,-0.36061718988014274,159.91997049596017,99.57690570184265,-71.0424741363754,,,,,,3.494098878550099e-27,7.508618778827979e-124,0.97,,13603.717760959084,True
5640,WASP-53 c,WASP-53,31.9091639,-20.661843,201.338,0.8,4953.0,3.73,0.8369,,,,2840.0,-0.463,1,2017,0.5569199716135146,-0.36061718988014274,159.91997049596017,99.57690570184265,-71.0424741363754,,,,,,,,0.16310000000000002,,,False
5641,WASP-54 b,WASP-54,205.4542456,-0.1281712,251.303,1.76,6100.0,0.04988,0.07,84.97,17.71,1759.0,3.69364,0.575,2,2012,3.585853047921073,-0.002237009446232156,-226.9081453569024,-108.00729303280535,-0.5621667159993705,0.7229988054812211,1.0415880473475867,0.8822934264144039,0.1592946209331828,0.0,2.3294697641296484e-61,0.0,0.9299999999999999,0.0,61832.132099108036,True
5642,WASP-55 b,WASP-55,203.7581951,-17.5034961,297.462,1.09,5900.0,0.0558,0.0,89.6,14.908,1300.0,4.46563,0.163,2,2012,3.5562513824159767,-0.30549363755498665,-259.64753868648415,-114.29198212021956,-89.4658589691181,0.3849439156316387,0.5545693552760743,0.4697566354538565,0.0848127198222178,0.0,9.923711542435025e-43,7.124576406741286e-218,1.0,0.0,9584.299553147068,True
5643,WASP-56 b,WASP-56,183.3660401,23.055687,321.084,0.96,5600.0,0.05614,0.0,88.5,10.536,1216.0,4.6171,0.103,2,2012,3.2003411360889524,0.4023976494592539,-294.9276187277318,-17.34651113214814,125.74471487554443,0.3060005941764879,0.4408396790688304,0.37342013662265916,0.06741954244617127,0.0,1.7932934758226953e-20,6.3285555433363885e-183,1.0,0.0,3148.5590591889645,True
5644,WASP-57 b,WASP-57,223.8199788,-2.0576866,398.276,0.93,5600.0,0.03769,0.059,86.05,11.769,1338.0,2.83891856,-0.005,1,2012,3.906395561803907,-0.03591340614416755,-287.1783392616058,-275.5864165012876,-14.300373244251123,,,,,,6.563551986958061e-26,1.086445936988154e-234,0.9410000000000001,,5316.483549950943,True
5645,WASP-58 b,WASP-58,274.7012534,45.1722194,290.404,1.22,5800.0,0.0562,0.0,87.4,16.029,1270.0,5.01718,0.16,2,2012,4.794441331185268,0.7884039589632574,16.779609972041214,-204.03969125717538,205.9629391343567,0.3813850356982369,0.5494422557947561,0.4654136457464965,0.08402861004825962,0.0,8.969537820382658e-50,4.854684250953158e-205,1.0,0.0,14356.702466753919,True
5646,WASP-59 b,WASP-59,349.6229547,24.889277,115.936,0.61,4650.0,0.0697,0.1,89.27,8.687,670.0,7.919585,-0.794,1,2012,6.102071700065983,0.4343998320908967,103.44802752213275,-18.943428101688085,48.7935265126045,,,,,,1.4749464866887143e-13,1.8730212893121775e-30,0.9,,4300.283939348221,True
5647,WASP-6 b,WASP-6,348.1571282,-22.6741248,197.119,0.73,5450.0,0.04217,0.05,88.47,11.545,1184.0,3.36101,-0.297,1,2009,6.076488201377999,-0.39573813276810077,178.01255337372697,-37.327793614179555,-75.98728068738356,,,,,,7.142871203430347e-25,2.0369748874954693e-170,0.95,,10279.439105474687,True
5648,WASP-60 b,WASP-60,356.6667136,31.1559115,431.052,1.17,5900.0,0.05548,0.0,87.9,9.864,1479.0,4.305,0.347,1,2012,6.2250084845876374,0.5437732371349653,368.25412431926605,-21.4480576096634,223.01279660733178,0.5616534033143086,0.8091458342796282,0.6853996187969684,0.1237462154826598,0.0,8.682275718785773e-18,1.4336133625952594e-302,1.0,0.0,2328.871986656196,True
5649,WASP-61 b,WASP-61,75.2996637,-26.0541438,488.66,1.55,6250.0,0.0521,0.0,89.35,15.805,1624.0,3.8559,0.425,1,2012,1.3142270572094557,-0.45473059309806696,111.40275600821077,424.6318943518494,-214.6293918663866,0.621581560508061,0.8954813188742857,0.7585314396911733,0.13694987918311236,0.0,2.53469157687494e-48,0.0,1.0,0.0,9258.98474979135,True
5650,WASP-62 b,WASP-62,87.1398205,-63.9883286,175.631,1.23,6230.0,0.0571,0.0,88.3,14.796,1475.0,4.41195,0.346,1,2012,1.5208767773218514,-1.1168070169180537,3.843392535789792,76.92776712098339,-157.8404103536087,0.560843520552261,0.8079790768820968,0.6844112987171789,0.12356777816491787,0.0,4.682189796588243e-42,1.5888776686465172e-300,1.0,0.0,32932.46989347098,True
5651,WASP-63 b,WASP-63,94.3363562,-38.3233826,290.684,1.86,5550.0,0.0574,0.0,87.8,15.805,1470.0,4.37808,0.449,1,2012,1.6464800200241663,-0.6688692068715051,-17.24307206069648,227.39557032610765,-180.25293040051773,0.6388910847568764,0.9204182806315586,0.7796546826942174,0.1407635979373411,0.0,2.53469157687494e-48,5.5865264757170145e-298,1.0,0.0,31041.939526605955,True
5652,WASP-64 b,WASP-64,101.1149223,-32.8583878,369.926,1.06,5400.0,0.02648,0.0,86.57,14.247,1689.0,1.5732918,-0.022,2,2012,1.7647883170332377,-0.5734870540071361,-59.90428156882837,304.9143023284286,-200.70872118891637,,,,,,7.840590314681636e-39,0.0,1.0,,23768.014548571544,True
5653,WASP-65 b,WASP-65,133.3242982,8.5230171,273.703,1.01,5600.0,0.0334,0.0,88.8,12.464,1480.0,2.3114243,0.055,1,2013,2.3269479765007492,0.14875471059877882,-185.72106658421723,196.91503022810346,40.56462136007002,0.22360679774997896,0.3221390769615825,0.2728729373557807,0.04926613960580177,0.0,2.895968787960129e-29,4.407392202268561e-303,1.0,0.0,18962.936000220627,True
5654,WASP-66 b,WASP-66,158.2250301,-34.9899074,500.258,1.76,6600.0,0.0546,0.0,85.9,15.693,1570.0,4.08605,0.637,1,2012,2.7615477343121326,-0.6106890890979285,-380.5951356863554,152.03436267375108,-286.86401276958924,0.7609802291064526,1.096305975744377,0.9286431024254147,0.16766287331896218,0.0,1.322302943627558e-47,0.0,1.0,0.0,10225.014080459274,True
5655,WASP-67 b,WASP-67,295.7438485,-19.9497314,189.469,0.88,5200.0,0.05179,0.0,85.8,12.89,1003.0,4.61442,-0.294,1,2012,5.161703898844293,-0.3481884978184979,77.35721962510735,-160.422128632861,-64.64598346204272,,,,,,2.0018822897092055e-31,4.829244529683039e-108,1.0,,13362.971158271865,True
5656,WASP-68 b,WASP-68,305.0957239,-19.3147271,226.399,1.79,5910.0,0.06206,0.0,88.1,14.796,1490.0,5.0843,0.505,2,2014,5.324924915810555,-0.33710558201917606,122.84047773820558,-174.81205153972397,-74.88304792489633,0.6775624761532394,0.976130210924365,0.8268463435388023,0.14928386738556282,0.0,4.682189796588243e-42,3.146241740156714e-308,1.0,0.0,35532.20476936895,True
5657,WASP-69 b,WASP-69,315.0259661,-5.094857,49.9605,0.86,4700.0,0.04525,0.0,86.71,12.442,963.0,3.86814,-0.468,1,2014,5.4982403377210405,-0.08892202956828074,35.20377448856744,-35.1718806660216,-4.436736686262155,,,,,,3.725815286816825e-29,3.5383797599017644e-96,1.0,,224019.88874540967,True
5658,WASP-7 b,WASP-7,311.0427558,-39.2254856,162.303,1.43,6400.0,0.0617,0.034,87.03,14.908,1487.0,4.9546416,0.537,1,2008,5.428720203186689,-0.6846138744136234,82.55720272025144,-94.82818695533297,-102.63618780319021,0.698700091728789,1.0065821114890783,0.8526411016089337,0.15394100988014464,0.0,9.923711542435025e-43,1.1124207050717218e-306,0.966,0.0,45319.74110921293,True
5659,WASP-70 A b,WASP-70 A,315.4771912,-13.4333821,222.355,1.22,5763.0,0.04853,0.0,87.12,13.047,1387.0,3.7130203,0.162,2,2014,5.50611570138368,-0.23445674732347016,154.19540211552743,-151.64810792722793,-51.65631958940394,0.3837612894400988,0.552865605150556,0.4683134472953274,0.08455215785522863,0.0,3.0575638633735053e-32,2.6641069531997702e-257,1.0,0.0,21758.382348754203,True
5660,WASP-71 b,WASP-71,29.2634506,0.7588247,362.715,1.82,6050.0,0.04622,0.0,84.2,13.227,2049.0,2.90367,0.768,1,2012,0.5107435634647102,0.013243989460458216,316.3980237472427,177.2889920714947,4.803653204873539,0.8355727485873496,1.2037676701812459,1.0196702093842978,0.1840974607969481,0.0,3.440248024059458e-33,0.0,1.0,0.0,20619.330914309263,True
5661,WASP-72 b,WASP-72,41.0400779,-30.1690785,434.754,2.18,6250.0,0.03711,0.0,86.8,14.46,2210.0,2.21673,0.724,1,2012,0.7162844846299602,-0.5265497521176321,283.4962808965972,246.78792194482014,-218.4871181922518,0.8112840551753856,1.1687761701237138,0.9900301126495497,0.1787460574741641,0.0,4.561281979005296e-40,0.0,1.0,0.0,38175.127085076965,True
5662,WASP-73 b,WASP-73,319.9496969,-58.1489328,316.678,2.55,6030.0,0.05512,0.0,87.4,15.917,1790.0,4.08722,0.795,1,2014,5.584175651662894,-1.0148903338809252,127.92325417769052,-107.53188409631366,-268.99347692330184,0.8501336793277118,1.224744871391589,1.0374392753596504,0.18730559603193858,0.0,4.7981242328192986e-49,0.0,1.0,0.0,54069.03128354162,True
5663,WASP-74 b,WASP-74,304.538843,-1.0760033,149.216,1.42,5990.0,0.03443,0.0,79.81,15.244,1926.0,2.13775,0.4,1,2015,5.315205510564085,-0.0187798003473243,84.5853035906837,-122.89381355087399,-2.802081975049735,0.6030226891555273,0.8687444855261388,0.735883587340833,0.13286089818530578,0.0,8.763200435397279e-45,0.0,1.0,0.0,177529.17547030843,True
5664,WASP-75 b,WASP-75,342.3858995,-10.6754686,294.001,1.26,6100.0,0.0375,0.0,82.0,14.235,1710.0,2.484193,0.304,2,2013,5.975761258677407,-0.18632207626326952,275.3671816199345,-87.42620846496389,-54.462476634235855,0.5257029925382167,0.7573538840333344,0.6415284382857755,0.11582544574755882,0.0,9.190828887156015e-39,0.0,1.0,0.0,26466.46158839049,True
5665,WASP-76 b,WASP-76,26.632936,2.700389,194.459,1.76,6329.0,0.033,0.0,89.623,20.781,2228.0,1.80988198,0.654,2,2016,0.4648324226729285,0.04713067913463716,173.63323362472838,87.07392314921465,9.161592079172744,0.771067736677819,1.1108385409909685,0.9409531388343937,0.16988540215657472,0.0,1.0786954609420677e-85,0.0,1.0,0.0,324843.54736420995,True
5666,WASP-77 A b,WASP-77 A,37.1555223,-7.0606675,105.166,0.91,5617.0,0.02335,0.0074,88.91,13.787,1715.0,1.36002854,-0.129,2,2012,0.6484861994331763,-0.12323189526355673,83.18157549884869,63.03653684226764,-12.927028910881722,,,,,,3.1248267691680864e-36,0.0,0.9926,,261034.46642368045,True
5667,WASP-78 b,WASP-78,63.7562662,-22.1163901,754.258,2.46,6100.0,0.03488,0.0,83.2,21.633,2470.0,2.17518,0.763,1,2012,1.1127567639679736,-0.38600382590047794,308.985293085735,626.7329767667369,-283.97006013632375,0.8328483437195295,1.199842756993363,1.0163455503564462,0.1834972066369167,0.0,3.596888436217014e-93,0.0,1.0,0.0,40917.6715462174,True
5668,WASP-79 b,WASP-79,66.3709016,-30.6004362,246.69,1.51,6600.0,0.0519,0.0,86.1,17.15,1716.0,3.662392,0.664,1,2012,1.1583907604371724,-0.534078364236462,85.10711697748445,194.53313577049227,-125.57704339201491,0.776940386153509,1.1192989719816797,0.9481196790675943,0.17117929291408535,0.0,2.3073514323936997e-57,0.0,1.0,0.0,40911.399647051556,True
5669,WASP-8 b,WASP-8,359.9008737,-35.0313349,89.9606,1.03,5600.0,0.0801,0.31,88.55,12.666,1059.0,8.15872,-0.058,2,2010,6.281455226869267,-0.6114121353737985,73.66306863227656,-0.12744315179180116,-51.639574265088335,,,,,,2.8004350771912425e-30,8.04637530414115e-126,0.69,,32778.09412019488,True
5670,WASP-8 c,WASP-8,359.9008737,-35.0313349,89.9606,0.99,5690.0,5.28,0.0,,12.5,,4323.0,-0.058,2,2013,6.281455226869267,-0.6114121353737985,73.66306863227656,-0.12744315179180116,-51.639574265088335,,,,,,1.915478951967148e-29,,1.0,,6.787625670298168,True
5671,WASP-80 b,WASP-80,303.1667996,-2.1444369,49.7876,0.59,4143.0,0.0344,0.002,89.02,11.198,825.0,3.06785234,-1.04,1,2012,5.291258835753828,-0.03742748450626039,27.218638445312536,-41.64708999046137,-1.8629896053835564,,,,,,2.611318167504178e-23,1.4086130666758972e-60,0.998,,148807.79485485738,True
5672,WASP-81 b,WASP-81,304.2079924,3.2939492,398.505,1.28,5870.0,0.03908,0.066,88.69,16.018,1623.0,2.7164762,0.246,1,2017,5.309431078261888,0.0574902589334332,223.66887378892997,-329.02001868763625,22.897537548374117,0.47290206558690734,0.6812862418955974,0.5770941537412524,0.10419208815434503,0.0,1.058134610784531e-49,0.0,0.9339999999999999,0.0,17332.44609660995,True
5673,WASP-82 b,WASP-82,72.6605916,1.8938365,275.664,2.1,6480.0,0.0447,0.0,87.9,18.159,2190.0,2.70579,0.794,1,2015,1.2681665598669347,0.03305368241944559,82.11167800187802,262.9930040858619,9.110051240784223,0.8495988358149873,1.2239743492194475,1.0367865925172173,0.1871877567022301,0.0,1.1616082317430556e-64,0.0,1.0,0.0,95773.92657576526,True
5674,WASP-83 b,WASP-83,190.1519558,-19.2843527,271.103,1.05,5510.0,0.059,0.0,88.9,11.657,1120.0,4.971252,-0.05,1,2015,3.318777707816728,-0.33657544873085826,-251.88542605159125,-45.10332312980178,-89.5335635080892,,,,,,2.178862223764314e-25,9.776765174934934e-147,1.0,,5855.709466222313,True
5675,WASP-84 b,WASP-84,131.1069959,1.8598933,100.588,0.77,5280.0,0.0778,0.077,88.292,10.72,732.0,8.52349648,-0.325,1,2014,2.288248750853706,0.03246126182078265,-66.09847556849094,75.75143165153122,3.2646399901059078,,,,,,3.0498333594321615e-21,2.986161587697696e-41,0.923,,11125.4985339997,True
5676,WASP-84 c,WASP-84,131.1069959,1.8598933,100.588,0.77,5238.0,0.02359,,83.2,1.95,1329.0,1.4468849,-0.325,1,2023,2.288248750853706,0.03246126182078265,-66.09847556849094,75.75143165153122,3.2646399901059078,,,,,,0.6368316143717432,1.190140525290031e-230,,,4004.0772260358317,True
5677,WASP-85 A b,WASP-85 A,,,,,,,,,,,,,2,2016,,,,,,,,,,,,,,,,False
5678,WASP-87 b,WASP-87,185.3246821,-52.8408163,298.392,1.63,6450.0,0.02946,0.0,81.07,15.524,2050.0,1.682795,0.537,2,2016,3.234525887856799,-0.9222462238764878,-179.46041518494602,-16.726016446726504,-237.8066134897653,0.698700091728789,1.0065821114890783,0.8526411016089337,0.15394100988014464,0.0,1.5614678021787303e-46,0.0,1.0,0.0,82859.56351565517,True
5679,WASP-88 b,WASP-88,309.5112337,-48.4620833,523.756,1.8,6430.0,0.06431,0.0,88.0,16.365,1772.0,4.954,0.724,1,2014,5.401990099974631,-0.845822915960759,220.96933920899173,-267.9501881634259,-392.04029809284424,0.8112840551753856,1.1687761701237138,0.9900301126495497,0.1787460574741641,0.0,5.434743556212337e-52,0.0,1.0,0.0,7648.248461477899,True
5680,WASP-89 b,WASP-89,313.9000261,-18.9714084,290.946,0.88,5130.0,0.0427,0.193,89.4,11.657,1120.0,3.3564227,-0.343,1,2015,5.478588977541135,-0.33111354032050944,190.78411269944715,-198.25384582937883,-94.58546331939996,,,,,,2.178862223764314e-25,9.776765174934934e-147,0.8069999999999999,,6818.022115896648,True
5681,WASP-90 b,WASP-90,315.5319489,7.0562793,466.433,1.98,6430.0,0.0562,0.0,82.1,18.271,1840.0,3.916243,0.63,1,2016,5.507071403539499,0.12315530672532071,330.34465706061235,-324.2668987065463,57.29859896842907,0.7567874686642695,1.0902656764674465,0.923526572565858,0.16673910390158853,0.0,1.6892937541059357e-65,0.0,1.0,0.0,19046.002917058646,True
5682,WASP-91 b,WASP-91,357.846434,-70.1528621,149.942,0.86,4920.0,0.037,0.0,86.8,11.545,1160.0,2.798581,-0.383,1,2017,6.245598489820582,-1.2243984233425433,50.871134419479816,-1.9129849916584007,-141.03571014213708,,,,,,7.142871203430347e-25,2.4997731107143444e-161,1.0,,32028.36212002232,True
5683,WASP-92 b,WASP-92,246.6920395,51.0411328,575.889,1.34,6280.0,0.0348,0.0,83.75,16.376,1871.0,2.1746742,0.275,1,2016,4.305588327734906,0.8908358213076724,-143.27216297923405,-332.547052347328,447.8098766344433,0.5,0.7203248742951349,0.6101624371475675,0.11016243714756746,0.0,4.589342812378113e-52,0.0,1.0,0.0,11989.172303929752,True
